"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 04 04:06:39 GMT 2023","Wed Jan 04 04:06:40 GMT 2023","1278","All Test Suite","All Classes Test with Chrome","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"failed","Wed Jan 04 04:06:49 GMT 2023","Wed Jan 04 04:06:50 GMT 2023","459","All Test Suite","All Classes Test with Firefox","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Wed Jan 04 04:06:43 GMT 2023","Wed Jan 04 04:06:44 GMT 2023","1389","All Test Suite","All Classes Test with Firefox","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"passed","Wed Jan 04 04:06:43 GMT 2023","Wed Jan 04 04:06:45 GMT 2023","1663","All Test Suite","All Classes Test with Chrome","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"passed","Wed Jan 04 04:06:44 GMT 2023","Wed Jan 04 04:06:46 GMT 2023","2168","All Test Suite","All Classes Test with Firefox","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"passed","Wed Jan 04 04:06:39 GMT 2023","Wed Jan 04 04:06:41 GMT 2023","2130","All Test Suite","All Classes Test with Chrome","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
