"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 10 11:14:34 GMT 2023","Tue Jan 10 11:14:36 GMT 2023","2269","All Test Suite","All Classes Test with Chrome","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"passed","Tue Jan 10 11:14:39 GMT 2023","Tue Jan 10 11:14:40 GMT 2023","1099","All Test Suite","All Classes Test with Firefox","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"passed","Tue Jan 10 11:14:38 GMT 2023","Tue Jan 10 11:14:38 GMT 2023","869","All Test Suite","All Classes Test with Chrome","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"failed","Tue Jan 10 11:14:44 GMT 2023","Tue Jan 10 11:14:44 GMT 2023","457","All Test Suite","All Classes Test with Firefox","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"failed","Tue Jan 10 11:14:34 GMT 2023","Tue Jan 10 11:14:35 GMT 2023","1053","All Test Suite","All Classes Test with Chrome","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Tue Jan 10 11:14:39 GMT 2023","Tue Jan 10 11:14:41 GMT 2023","1787","All Test Suite","All Classes Test with Firefox","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
