"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 05 16:36:00 GMT 2023","Thu Jan 05 16:36:02 GMT 2023","1523","All Test Suite","All Classes Test with Firefox","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Thu Jan 05 16:35:55 GMT 2023","Thu Jan 05 16:35:58 GMT 2023","2922","All Test Suite","All Classes Test with Chrome","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"failed","Thu Jan 05 16:35:55 GMT 2023","Thu Jan 05 16:35:56 GMT 2023","1275","All Test Suite","All Classes Test with Chrome","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Thu Jan 05 16:36:00 GMT 2023","Thu Jan 05 16:36:01 GMT 2023","1102","All Test Suite","All Classes Test with Chrome","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"passed","Thu Jan 05 16:36:07 GMT 2023","Thu Jan 05 16:36:08 GMT 2023","1241","All Test Suite","All Classes Test with Firefox","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"passed","Thu Jan 05 16:36:01 GMT 2023","Thu Jan 05 16:36:03 GMT 2023","1663","All Test Suite","All Classes Test with Firefox","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
