"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 05 09:37:44 GMT 2023","Thu Jan 05 09:37:44 GMT 2023","717","All Test Suite","All Classes Test with Firefox","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Thu Jan 05 09:37:49 GMT 2023","Thu Jan 05 09:37:50 GMT 2023","616","All Test Suite","All Classes Test with Firefox","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"passed","Thu Jan 05 09:37:38 GMT 2023","Thu Jan 05 09:37:39 GMT 2023","1544","All Test Suite","All Classes Test with Chrome","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"failed","Thu Jan 05 09:37:42 GMT 2023","Thu Jan 05 09:37:42 GMT 2023","518","All Test Suite","All Classes Test with Chrome","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Thu Jan 05 09:37:38 GMT 2023","Thu Jan 05 09:37:40 GMT 2023","2459","All Test Suite","All Classes Test with Chrome","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"passed","Thu Jan 05 09:37:43 GMT 2023","Thu Jan 05 09:37:45 GMT 2023","1414","All Test Suite","All Classes Test with Firefox","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
