"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 05 10:18:09 GMT 2023","Thu Jan 05 10:18:12 GMT 2023","2875","All Test Suite","All Classes Test with Chrome","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"passed","Thu Jan 05 10:18:21 GMT 2023","Thu Jan 05 10:18:22 GMT 2023","1046","All Test Suite","All Classes Test with Firefox","login.LoginTest","login.LoginTest","successfulLoginTest","successfulLoginTest",""
"failed","Thu Jan 05 10:18:16 GMT 2023","Thu Jan 05 10:18:17 GMT 2023","1082","All Test Suite","All Classes Test with Firefox","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"failed","Thu Jan 05 10:18:09 GMT 2023","Thu Jan 05 10:18:10 GMT 2023","1316","All Test Suite","All Classes Test with Chrome","simpleTest.FailingTest","simpleTest.FailingTest","failingTest","failingTest",""
"passed","Thu Jan 05 10:18:15 GMT 2023","Thu Jan 05 10:18:17 GMT 2023","1504","All Test Suite","All Classes Test with Firefox","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
"passed","Thu Jan 05 10:18:14 GMT 2023","Thu Jan 05 10:18:15 GMT 2023","1060","All Test Suite","All Classes Test with Chrome","keyPresses.KeyPressesTest","keyPresses.KeyPressesTest","keyPressesTest","keyPressesTest",""
